low,high,open,close,volumefrom,volumeto,macd,macds,macdh,rsi,sma_50,SMA_100
131.18,131.48,131.42,131.3,505.04,66313.09,0.023189980767313045,-0.017074689009779136,0.08052933955418437,49.7490360468826,131.40359999999998,131.90019999999993
131.3,132.86,131.3,132.26,1748.56,231385.46,0.09511395699200875,0.005363040190578449,0.1795018336028606,61.166444102173024,131.3898,131.87899999999993
132.26,133.04,132.26,132.76,254.98,33861.52,0.19026677076357146,0.042343786305177065,0.29584596891678877,65.55599620934146,131.3916,131.85459999999992
132.22,132.8,132.76,132.34,85.97,11386.12,0.2291441402910266,0.07970385710234698,0.2988805663773592,59.47453331306573,131.3834,131.82399999999993
132.04,132.37,132.34,132.37,163.36,21617.34,0.25938545100007104,0.11564017588189181,0.2874905502363585,59.761672330884586,131.3888,131.80179999999993
132.37,132.71,132.37,132.37,32.64,4327.04,0.2801228260456412,0.14853670591464171,0.263172240261999,59.761672330884586,131.39679999999998,131.77689999999993
132.34,132.76,132.37,132.51,123.94,16439.99,0.3043458654568951,0.17969853782309242,0.24929465526760541,61.24773598907774,131.4032,131.75129999999993
132.4,133.05,132.51,132.6,1404.9,186452.21,0.3270351884661977,0.20916586795171352,0.2357386410289684,62.213851977543975,131.4196,131.72649999999993
132.12,132.79,132.6,132.35,2399.84,317657.65,0.3211418069097647,0.23156105574332378,0.1791615023328818,57.89604458232081,131.43580000000003,131.69899999999996
132.29,132.79,132.35,132.56,569.45,75465.21,0.3296168862383695,0.25117222184233295,0.15688932879207307,60.38328951849051,131.46580000000003,131.67799999999994
132.29,132.76,132.56,132.76,212.65,28180.74,0.3484550038178895,0.2706287782374443,0.15565245116089044,62.64648721454713,131.48640000000003,131.67389999999995
132.38,133.48,132.76,132.8,3454.57,458649.7,0.36243409874410304,0.28898984233877606,0.14688851281065396,63.100511522856394,131.51380000000003,131.66809999999995
132.59,134.73,132.8,134.08,2751.46,368274.88,0.4713643400824026,0.3254647418875014,0.29179919638980234,73.99380372397941,131.57640000000004,131.68129999999994
133.1,134.52,134.08,133.57,5972.42,797448.79,0.5106531121840874,0.36250241594681865,0.29630139247453746,65.67461064176383,131.63260000000002,131.68839999999992
133.49,134.07,133.57,133.69,3650.36,488068.57,0.5451881545750439,0.39903956367246374,0.2922971818051603,66.625428441601,131.68500000000003,131.69309999999993
133.68,134.9,133.69,134.31,4960.73,664834.88,0.615491243005863,0.44232989953914365,0.3463226869334387,71.08239414345542,131.73600000000002,131.71649999999994
134.19,136.86,134.31,136.0,6748.1,918224.88,0.7983726798903206,0.513538455609379,0.569668448561883,79.22608988441405,131.82360000000003,131.76259999999994
135.35,136.93,136.0,135.94,1994.37,271883.65,0.9277712679918864,0.5963850180858805,0.6627724998120117,78.38212290241215,131.91740000000001,131.81239999999997
135.8,136.53,135.94,136.38,535.69,72879.39,1.053678751342261,0.6878437647371567,0.7316699732102085,80.05967343060277,132.01440000000002,131.85979999999995
135.54,136.38,136.38,136.1,1181.29,160669.03,1.117980298111462,0.7738710714120178,0.6882184533988882,76.01704710135752,132.11840000000004,131.90779999999998
135.84,136.36,136.1,136.13,720.35,97983.73,1.1580116490205228,0.8506991869337189,0.6146249241736077,76.15597111816972,132.22220000000004,131.95909999999995
135.73,136.27,136.13,135.73,1049.86,142729.39,1.1442696971797943,0.909413288982934,0.46971281639372053,70.30802955768098,132.30940000000004,131.99929999999998
135.21,135.89,135.73,135.62,359.15,48639.04,1.1116881714108047,0.9498682654685083,0.3236398118845927,68.74468196995053,132.39860000000004,132.03789999999998
134.79,135.8,135.62,135.08,917.75,124108.38,1.0304156008349992,0.9659777325418065,0.1288757365863853,61.513536845416056,132.47380000000004,132.06769999999997
135.02,135.8,135.08,135.77,215.93,29216.96,1.0100406170409713,0.9747903094416396,0.07050061519866335,66.37992418148401,132.57760000000005,132.11619999999996
135.77,137.29,135.77,136.95,1407.78,192370.94,1.076697930398467,0.9951718336330051,0.1630521935309237,72.73026683438272,132.69460000000004,132.1668
136.28,138.71,136.95,138.4,3124.56,429900.56,1.232321774990254,1.042601821904455,0.37943990617159784,78.18350161233101,132.83940000000004,132.2259
137.83,138.61,138.4,138.0,1092.52,151140.78,1.3082969036591408,1.0957408382553921,0.4251121308074972,73.79918846403486,132.96520000000004,132.28089999999997
137.81,139.26,138.0,138.54,1289.36,178795.43,1.3959891337711667,1.155790497358547,0.48039727282523925,75.77425630904213,133.10140000000004,132.34689999999998
138.4,143.85,138.54,142.3,11100.81,1571408.58,1.748728184328769,1.2743780347525915,0.948700299152355,84.5228344058683,133.31660000000005,132.45289999999997
141.47,143.3,142.3,141.75,2928.79,416357.36,1.9612875181351228,1.4117599314290978,1.09905517341205,79.97332035691406,133.52880000000005,132.55959999999996
141.0,142.5,141.75,141.66,2400.49,339657.69,2.0982922666370882,1.549066398470696,1.0984517363327844,79.22186956134868,133.73280000000005,132.67729999999997
141.0,142.44,141.66,141.09,1062.58,150538.44,2.1362499212567627,1.6665031030279094,0.9394936364577067,74.45053083279342,133.93060000000006,132.7934
140.58,141.41,141.09,141.06,457.29,64519.47,2.139250933608281,1.761052669143984,0.7563965289285939,74.19724318328434,134.13180000000006,132.9107
140.9,141.89,141.06,141.89,1172.26,165811.63,2.183434052304108,1.8455289457760087,0.6758102130561983,76.57201890893359,134.35360000000006,133.03609999999998
141.59,142.3,141.89,141.59,1256.16,178274.98,2.1692363925665745,1.910270435134122,0.5179319148649051,73.92371323448282,134.56140000000008,133.15549999999996
141.0,142.11,141.59,141.93,749.53,106170.92,2.1605147344523914,1.9603192949977761,0.40039087890923053,74.9798735825888,134.77980000000008,133.27669999999998
138.05,141.95,141.93,139.13,3578.53,500400.84,1.9056984526312704,1.9493951265244753,-0.08739334778640995,55.16432109868183,134.93980000000008,133.33769999999996
139.06,140.19,139.13,139.7,1077.51,150528.26,1.7298087907756212,1.9054778593747044,-0.3513381371981663,57.619745405691205,135.11760000000007,133.40289999999996
139.54,140.35,139.7,140.19,1567.62,219646.42,1.6113788985437054,1.8466580672085047,-0.4705583373295985,59.66474629499846,135.30360000000005,133.47639999999998
139.28,140.19,140.19,139.56,1618.69,226133.87,1.4499722433928355,1.767320902445371,-0.6346973181050712,55.92804218794292,135.47380000000004,133.54279999999997
139.36,140.96,139.56,140.38,1654.1,232142.23,1.372403242993812,1.6883373705550595,-0.631868255122495,59.48474421533147,135.65680000000006,133.61159999999995
140.26,140.87,140.38,140.49,480.92,67556.03,1.304764815410607,1.611622859526169,-0.6137160882311239,59.95165428074889,135.83720000000005,133.68549999999996
139.59,140.49,140.49,139.94,408.35,57099.68,1.1930279867866034,1.527903884978256,-0.6697517963833053,56.448784947748905,136.01560000000003,133.75599999999997
139.05,140.12,139.94,139.5,1918.31,268229.86,1.0567894118044308,1.433680990343491,-0.7537831570781206,53.743438521358485,136.17100000000005,133.82919999999996
139.03,139.8,139.5,139.59,267.04,37242.8,0.9451860905300293,1.335982010380799,-0.7815918397015391,54.22667010424237,136.33560000000006,133.90139999999997
139.45,140.5,139.59,140.5,281.19,39352.49,0.9195688320896238,1.2526993747225639,-0.6662610852658801,58.90174829571649,136.51800000000006,133.98759999999996
140.12,140.7,140.5,140.47,391.83,55066.44,0.8866257511794515,1.1794846500139415,-0.58571779766898,58.68893578682262,136.69960000000003,134.07569999999996
140.3,140.73,140.47,140.38,110.83,15574.02,0.8435321607093158,1.1122941521530165,-0.5375239828874014,58.01177614473738,136.87580000000005,134.16139999999996
135.55,140.38,140.38,137.94,6477.62,893548.93,0.605512599392739,1.0109378416009611,-0.8108504844164441,43.393617039579624,137.00620000000004,134.21349999999995
137.91,138.59,137.94,138.19,457.83,63294.22,0.43207262856756756,0.8951647989942824,-0.9261843408534296,44.92493853292999,137.14400000000003,134.27379999999997
136.6,138.19,138.19,136.88,1374.28,188448.88,0.18676128243882317,0.7534840956831905,-1.1334456264887347,38.975111866757146,137.23640000000003,134.31309999999996
136.75,137.49,136.88,137.22,1093.85,150005.45,0.019559956754619634,0.6066992678974764,-1.1742786222857136,41.15347340688368,137.32560000000004,134.35859999999994
136.58,137.36,137.22,136.95,1000.15,136999.44,-0.13319959991255814,0.4587194943354695,-1.1838381884960554,39.93437329113194,137.41780000000003,134.40059999999997
136.65,137.57,136.95,137.42,156.72,21501.48,-0.21387219160436644,0.3242011571475023,-1.0761466975037375,43.09450965565206,137.51880000000003,134.45379999999994
137.42,138.0,137.42,138.0,93.89,12934.94,-0.22837211738450947,0.21368650224109995,-0.8841172392512189,46.81326782830704,137.63140000000004,134.51409999999996
137.72,138.05,138.0,137.88,130.92,18046.36,-0.24670257641585636,0.12160868650970866,-0.7366225258511301,46.14141734451839,137.73880000000003,134.57099999999994
137.78,138.35,137.88,138.09,243.83,33683.84,-0.24150048504250776,0.04898685219926536,-0.5809746744835462,47.55979152666292,137.84860000000003,134.63409999999993
137.44,138.09,138.09,137.73,288.7,39710.41,-0.2633905788663071,-0.013488634013849154,-0.49980388970491596,45.35470259167982,137.9562,134.69599999999994
137.73,138.69,137.73,138.4,655.93,90708.31,-0.22409204178961772,-0.05560931556900288,-0.33696545244122966,50.00097519470358,138.07299999999998,134.76939999999993
137.86,138.84,138.4,138.14,121.88,16858.09,-0.21148957494276033,-0.08678536744375438,-0.2494084149980119,48.28524283869766,138.1806,134.83349999999993
137.87,138.35,138.14,138.35,219.2,30270.37,-0.1824535729978436,-0.10591900855457226,-0.15306912888654267,49.784042026489885,138.2916,134.90269999999992
137.89,138.5,138.35,138.5,500.84,69244.78,-0.1456595136621388,-0.11386710957608556,-0.06358480817210649,50.879136530865374,138.38,134.97819999999993
138.22,139.69,138.5,138.82,1326.24,184196.4,-0.08964525619214214,-0.1090227388992969,0.038754965414309506,53.22276002617254,138.485,135.0587999999999
138.34,139.08,138.82,138.79,198.29,27525.5,-0.04713100596703157,-0.09664439231284383,0.09902677269162452,52.96761434387247,138.58700000000002,135.13599999999994
137.47,139.42,138.79,138.15,1909.15,264295.98,-0.06433914603604762,-0.0901833430574846,0.05168839404287395,47.71267181766291,138.66379999999998,135.19989999999993
137.85,138.18,138.15,138.05,145.41,20072.64,-0.0850653053945507,-0.08915973552489782,0.008188860260694236,46.929231869312,138.7048,135.2641999999999
137.96,138.36,138.05,138.2,654.04,90436.3,-0.08836853218093665,-0.0890014948561056,0.0012659253503378987,48.30053653740998,138.75,135.3336999999999
137.96,138.8,138.2,138.72,2941.83,406366.43,-0.0484680000940898,-0.08089479590370245,0.0648535916192253,52.84901477004061,138.7968,135.4055999999999
138.72,139.17,138.72,139.03,1514.36,210378.24,0.008074787154498608,-0.06310087929206223,0.14235133289312168,55.369888486731874,138.8554,135.4868999999999
138.26,139.16,139.03,138.7,1192.29,165479.22,0.025957885002782177,-0.045289126433093345,0.14249402287175106,52.17219830032097,138.90679999999998,135.56449999999992
138.1,139.0,138.7,138.2,1507.53,208764.42,-0.00021299713890243765,-0.03627390057425516,0.07212180687070545,47.67923603483304,138.9562,135.63279999999992
137.94,138.37,138.2,138.15,397.67,54959.25,-0.024703426199891965,-0.03395980569938253,0.018512758998981124,47.24111064913914,139.0068,135.7026999999999
137.76,139.67,138.15,139.46,1325.71,183775.79,0.06089186073180031,-0.014989472413145953,0.15176266628989252,58.10364861922372,139.09439999999998,135.7840999999999
139.46,141.34,139.46,139.99,5062.29,710914.63,0.1695389731628154,0.02191621670204633,0.29524551292153817,61.55263515760286,139.17879999999997,135.8781999999999
139.63,140.33,139.99,140.06,726.89,101756.89,0.2583133322109177,0.06919563980382062,0.3782353848141941,61.99760757194153,139.24099999999999,135.9677999999999
139.53,140.11,140.06,139.53,260.72,36472.09,0.28264294876186113,0.11188510159542875,0.34151569433286477,56.65146915166424,139.2636,136.05149999999992
138.85,139.91,139.53,139.25,364.86,50832.93,0.27614742954952476,0.14473756718624795,0.2628197247265536,54.00209833134848,139.28859999999997,136.12689999999992
135.88,139.34,139.25,135.9,5275.15,723042.42,0.0006749010549640388,0.11592503395999117,-0.23050026581005426,33.69731590514269,139.23579999999998,136.1685999999999
135.71,137.35,135.9,136.99,1023.1,139641.51,-0.12820727826192524,0.06709857151560787,-0.39061169955506625,41.415840348494086,139.12959999999998,136.2230999999999
136.41,137.24,136.99,137.05,1779.95,243511.49,-0.22293596828785667,0.009091663554914945,-0.46405526368554323,41.817359290278084,139.0356,136.2821999999999
136.63,137.55,137.05,137.38,1131.51,155179.51,-0.26828823576357763,-0.04638431630878359,-0.4438078389095881,44.08714508771195,138.95,136.3413999999999
136.89,137.62,137.38,136.96,795.42,109145.54,-0.3342674967686321,-0.10396095240075333,-0.46061308873575757,41.8494484063508,138.86739999999998,136.3989999999999
136.23,137.13,136.96,136.49,8795.85,1202211.55,-0.4196442112681211,-0.16709760417422695,-0.5050932141877884,39.437165783855164,138.77599999999995,136.4538999999999
135.42,137.01,136.49,136.64,2727.74,372046.48,-0.4697867173714769,-0.22763542681367702,-0.4843025811155998,40.61369532615464,138.67099999999996,136.5122999999999
136.64,137.46,136.64,137.17,1474.65,202287.09,-0.4614392595621837,-0.2743961933633784,-0.37408613239761057,44.70140494558668,138.58259999999996,136.5719999999999
136.64,137.27,137.17,136.92,801.93,109721.26,-0.46958368139749496,-0.31343369097020174,-0.31229998085458643,43.19119348282576,138.48239999999996,136.6310999999999
136.33,136.92,136.92,136.55,670.15,91470.59,-0.5001289272069585,-0.3507727382175531,-0.2987123779788107,40.98430415767893,138.43079999999998,136.68529999999987
136.55,137.21,136.55,136.83,920.82,126129.89,-0.49602473030884653,-0.37982313663581185,-0.23240318734606935,43.343563039210494,138.37339999999998,136.74549999999988
136.64,137.09,136.83,137.0,561.67,76911.62,-0.47359523438802853,-0.39857755618625523,-0.1500353564035466,44.786764103850814,138.30959999999996,136.8065999999999
136.63,137.07,137.0,136.97,774.47,106028.62,-0.45301833320348806,-0.40946571158970185,-0.0871052432275724,44.57099615207165,138.25779999999997,136.8657999999999
136.84,137.25,136.97,137.13,473.51,64930.45,-0.41897069457507996,-0.41136670818677756,-0.015207972776604795,46.06345976006804,138.19279999999998,136.9247999999999
136.47,137.13,137.13,136.78,1499.87,204960.79,-0.4154408273354875,-0.4121815320165196,-0.006518590637935806,43.31590227982792,138.11859999999996,136.9778999999999
136.78,137.48,136.78,137.24,2111.57,289621.15,-0.37124573673651184,-0.40399437296051804,0.0654972724480124,47.728831034931794,138.06459999999998,137.04009999999988
137.03,137.68,137.24,137.19,252.51,34675.47,-0.33637783684574174,-0.39047106573756285,0.10818645778364222,47.2978049831898,138.01839999999996,137.0946999999999
137.17,137.5,137.19,137.41,365.63,50231.08,-0.28767645844874323,-0.36991214427979896,0.16447137166211145,49.46047967448207,137.97479999999996,137.1551999999999
136.83,137.41,137.41,136.86,290.68,39852.37,-0.2901163875285988,-0.35395299292955895,0.1276732108019203,44.53969435129464,137.90199999999996,137.20999999999992
136.69,138.2,136.86,138.03,961.73,132527.78,-0.1953885098842818,-0.32224009632050354,0.2537031728724435,54.83397146605044,137.85319999999993,137.2763999999999
137.38,138.75,138.03,137.61,2759.15,381160.6,-0.15244913554886352,-0.28828190416617555,0.27166553723462405,51.16271053143163,137.79779999999994,137.33679999999993
137.5,137.94,137.61,137.69,583.14,80281.15,-0.11068809713168548,-0.2527631427592775,0.2841500912551841,51.82434565702549,137.79279999999994,137.39949999999993
137.13,137.7,137.69,137.13,1636.2,224869.4,-0.12138029669509365,-0.22648657354644075,0.2102125537026942,47.0220260258341,137.77159999999995,137.45779999999993
136.34,137.37,137.13,136.73,1732.16,236904.68,-0.16028295678952986,-0.21324585019505857,0.10592578681105741,43.8932691920763,137.76859999999994,137.50249999999994
136.63,137.07,136.73,136.93,132.11,18071.54,-0.17298124652975844,-0.20519292946199855,0.06442336586448022,45.833942306722705,137.76279999999994,137.54419999999993
136.6,137.13,136.93,136.6,359.68,49196.48,-0.20728353910078567,-0.20561105138975602,-0.003344975422059304,43.18001604458439,137.75579999999994,137.58679999999993
136.3,137.1,136.6,137.03,445.07,60784.67,-0.19749435477211819,-0.2039877120662285,0.01298671458822065,47.44988465143392,137.74799999999993,137.63339999999994
136.66,137.15,137.03,137.15,2497.04,342220.16,-0.17800146842034792,-0.19879046333705241,0.04157798983340899,48.61049205719873,137.73099999999994,137.6811999999999
136.79,137.9,137.15,137.49,2819.49,386936.55,-0.13357825012855074,-0.1857480206953521,0.10433954113360272,51.85497457605229,137.72319999999993,137.7309999999999
137.25,138.03,137.49,137.59,1366.8,188417.9,-0.08927426713492537,-0.16645326998326676,0.1543580056966828,52.79888120962851,137.71319999999992,137.78089999999992
137.06,137.63,137.59,137.2,244.63,33553.9,-0.08465690989339691,-0.1500939979652928,0.13087417614379177,48.78202118016202,137.70259999999993,137.8293999999999
136.84,137.45,137.2,137.05,574.09,78751.93,-0.09204038316687502,-0.13848327500560925,0.09288578367746847,47.29177196825857,137.67559999999995,137.87429999999992
136.84,137.39,137.05,137.09,71.89,9862.56,-0.09358537922827281,-0.12950369585014196,0.07183663324373829,47.75016441646131,137.65459999999993,137.9175999999999
136.81,138.26,137.09,137.36,974.8,133921.36,-0.07219088464128731,-0.11804113360837103,0.09170049793416743,50.85693869617302,137.63479999999993,137.96319999999992
137.0,137.55,137.36,137.48,438.91,60266.83,-0.0450334785159896,-0.10343960258989475,0.1168122481478103,52.21682299626449,137.6143999999999,137.9971999999999
137.17,138.49,137.48,137.57,683.49,94250.41,-0.016063619260933137,-0.08596440592410244,0.1398015733263386,53.26144926236618,137.58939999999993,138.03719999999993
137.57,138.46,137.57,137.85,1945.45,268690.31,0.0291528074404539,-0.06294096325119117,0.18418754138329013,56.451238124732676,137.57059999999993,138.07879999999992
137.43,137.87,137.85,137.57,640.59,88210.73,0.041910374714291265,-0.04197069565809467,0.16776214074477186,52.586287994915814,137.5589999999999,138.11139999999992
137.25,137.95,137.57,137.75,699.2,96089.62,0.06578698298051222,-0.020419159930373288,0.172412285821771,54.731950264518055,137.5529999999999,138.12889999999993
137.53,137.98,137.75,137.72,156.1,21496.14,0.08135085574772916,-6.51567947527937e-05,0.1628320250849639,54.29097071766901,137.54339999999993,138.1466999999999
136.99,137.72,137.72,137.57,405.85,55706.4,0.08065188591294259,0.016078251746786287,0.1291472683323126,52.03353425180862,137.5203999999999,138.15859999999992
137.29,137.98,137.57,137.59,218.76,30094.32,0.08078059175849717,0.02901871974912847,0.1035237440187374,52.31821875063721,137.49159999999992,138.1734999999999
137.55,138.11,137.59,138.08,211.51,29142.78,0.11904917221573896,0.047024810242450574,0.14404872394657678,58.77399049892938,137.47919999999993,138.19299999999993
136.36,138.35,138.08,136.65,831.18,114137.46,0.03360091847463309,0.044340031888887084,-0.021478226828507987,41.22985014373119,137.44819999999993,138.20219999999992
136.5,137.06,136.65,136.95,1418.38,194085.96,-0.009797011590023885,0.03351262319310489,-0.08661926956625755,44.9428949289252,137.42419999999993,138.2154999999999
136.82,137.16,136.95,137.16,102.98,14102.11,-0.026934455240819943,0.02142320750631992,-0.09671532549427972,47.44590542670289,137.37819999999994,138.23629999999991
136.67,137.16,137.16,136.69,146.15,20018.84,-0.07754715946589386,0.0016291341118771596,-0.15835258715554204,42.760420814431065,137.31219999999993,138.2454999999999
136.54,136.9,136.69,136.78,141.0,19266.6,-0.1091377720699711,-0.020524247124492502,-0.17722704989095722,43.90284128654613,137.24659999999992,138.2437999999999
136.63,137.15,136.78,137.14,67.01,9176.51,-0.10392656801823819,-0.03720471130324165,-0.13344371342999306,48.343987749777135,137.19879999999992,138.23119999999992
136.62,137.17,137.14,136.96,1772.35,242435.1,-0.11301834184644122,-0.052367437411881566,-0.1213018088691193,46.36737571595468,137.1529999999999,138.2207999999999
136.65,137.32,136.96,137.0,1252.14,171591.23,-0.11566268496716248,-0.06502648692293775,-0.10127239608844946,46.88707409248971,137.17499999999993,138.2053999999999
136.93,137.33,137.0,137.16,624.97,85685.63,-0.1036528377259458,-0.07275175708353936,-0.06180216128481289,49.01524886527542,137.17839999999993,138.1539999999999
135.33,137.23,137.16,135.54,1967.19,267861.62,-0.22229295356001444,-0.10265999637883437,-0.23926591436236014,34.11168932286651,137.14819999999992,138.09189999999992
135.26,137.85,135.54,137.17,3309.42,451600.14,-0.18268286820426738,-0.11866457074392098,-0.1280365949206928,50.44017281567075,137.14399999999992,138.0469999999999
137.17,138.18,137.17,137.7,1170.59,161286.43,-0.10728826721950213,-0.11638931003903723,0.018202085639070192,54.39747586099394,137.15879999999993,138.01309999999992
137.43,138.08,137.7,138.03,60.19,8288.98,-0.020670978502437265,-0.09724564373171724,0.15314933045855994,56.71502752932107,137.18959999999993,137.98279999999994
137.48,138.22,138.03,137.5,1206.38,166325.78,0.005147934065092841,-0.07676692817235523,0.16382972447489613,52.13259092151878,137.2067999999999,137.93889999999993
137.34,137.81,137.5,137.66,368.0,50614.78,0.03808129366566959,-0.05379728380475026,0.18375715494083972,53.35778882744655,137.21659999999991,137.89959999999994
137.35,138.07,137.66,137.56,896.52,123420.15,0.055472600547432194,-0.03194330693431376,0.17483181496349193,52.45411728010775,137.2293999999999,137.85589999999993
137.19,138.19,137.56,137.59,944.12,129965.63,0.07085926433745726,-0.011382792679959551,0.16448411403483362,52.71285622648466,137.25019999999992,137.84049999999993
137.1,137.73,137.59,137.19,83.24,11440.77,0.050197997912675874,0.0009333654385675367,0.09852926494821668,48.89241273966579,137.2573999999999,137.81539999999993
137.19,137.74,137.19,137.52,276.83,38061.25,0.05976312538143702,0.012699317427141437,0.09412761590859117,51.98426975173509,137.2677999999999,137.78869999999995
137.14,137.54,137.52,137.31,319.4,43842.65,0.049823973109027975,0.02012424856351875,0.05939944909101845,49.91482602109798,137.2745999999999,137.76619999999994
137.31,137.75,137.31,137.72,121.1,16672.62,0.07417564613652416,0.03093452807811984,0.08648223611680865,53.7832192229858,137.28639999999993,137.73959999999994
137.54,137.97,137.72,137.62,445.27,61366.85,0.08443207775479777,0.041634038013455436,0.08559607948268468,52.713803404171536,137.30319999999992,137.71089999999995
137.62,139.31,137.62,138.98,3352.87,465557.45,0.19999558312233034,0.07330634703523042,0.25337847217419984,63.378709700959334,137.3379999999999,137.70129999999995
138.38,138.98,138.98,138.71,1744.39,241854.43,0.2667191775485094,0.11198891313788623,0.3094605288212463,60.463143402225356,137.36839999999992,137.69339999999994
138.53,139.06,138.71,138.85,418.34,58102.48,0.32712405434909897,0.15501594138012878,0.3442162259379404,61.45332623241912,137.39719999999994,137.68599999999992
137.4,138.97,138.85,138.22,1014.08,139963.32,0.32046549281849934,0.18810585166780291,0.26471928230139286,54.80201898580736,137.42439999999996,137.66319999999993
138.22,138.48,138.22,138.41,108.01,14944.3,0.3267533378549956,0.21583534890524148,0.22183597789950826,56.33689727771484,137.43199999999996,137.64259999999993
138.06,138.41,138.41,138.34,32.04,4427.78,0.3223719818254267,0.2371426754892785,0.1704586126722964,55.587927125978084,137.44659999999996,137.62219999999994
138.17,138.5,138.34,138.45,64.67,8942.67,0.32404046947377196,0.2545222342861772,0.1390364703751895,56.56514035272151,137.46179999999995,137.62729999999993
138.11,138.45,138.45,138.29,46.25,6396.31,0.30889138749486733,0.26539606492791523,0.0869906451339042,54.680482108021835,137.48499999999996,137.62829999999994
138.27,138.58,138.29,138.46,178.04,24648.17,0.307063572411721,0.2737295664246764,0.06666801197408923,56.34478915419602,137.51959999999997,137.64409999999995
138.42,139.03,138.46,138.84,724.59,100638.22,0.3324456139002905,0.2854727759197992,0.09394567596098258,59.89058597664794,137.55779999999996,137.66029999999995
138.52,138.84,138.84,138.53,213.18,29565.4,0.3238139300078444,0.2931410067374082,0.061345846540872384,55.90158057527364,137.59639999999996,137.67609999999996
138.31,138.66,138.53,138.37,1296.5,179547.16,0.3005974947074037,0.29463230433140736,0.011930380751992709,53.905925233633376,137.62319999999997,137.68559999999997
138.04,138.38,138.37,138.07,2123.27,293358.92,0.2550507434639542,0.2867159921579167,-0.06333049738792507,50.2813716587373,137.64159999999995,137.68629999999996
138.07,138.56,138.07,138.25,5069.56,700478.78,0.23081838002860877,0.27553646973205514,-0.08943617940689275,52.35152702029288,137.65679999999998,137.68999999999997
137.74,139.11,138.25,137.91,1174.61,162428.26,0.18207999408889464,0.25684517460342304,-0.1495303610290568,48.26367397394452,137.66319999999996,137.68819999999997
136.66,138.28,137.91,137.24,2521.69,346431.62,0.08837236984453511,0.22315061365164546,-0.2695564876142207,41.402843896807326,137.66399999999996,137.68329999999997
132.0,137.4,137.24,132.48,7760.99,1048208.53,-0.3657674767269157,0.1053669955759332,-0.9422689446056978,19.832654362273644,137.57259999999994,137.62409999999997
132.48,134.82,132.48,134.42,4570.87,612862.08,-0.5626489237361341,-0.0282361882864803,-1.0688254708993075,34.75257814406167,137.51919999999996,137.58689999999996
133.2,134.42,134.42,134.39,3173.68,424808.88,-0.7128819785298504,-0.16516534633515437,-1.095433264389392,34.6451998797225,137.45979999999997,137.54729999999995
133.79,134.6,134.39,134.58,857.79,115008.48,-0.8073052325302683,-0.2935933235741772,-1.0274238179121822,35.99405922783042,137.40179999999998,137.50809999999996
134.21,134.58,134.58,134.47,432.32,58095.1,-0.8808584345815405,-0.4110463457756499,-0.9396241776117811,35.53677007964254,137.33979999999997,137.46459999999996
134.34,134.81,134.47,134.69,531.39,71575.36,-0.9108974568771941,-0.5110165679959588,-0.7997617777624706,37.25373963590902,137.27659999999997,137.42359999999996
134.43,135.14,134.69,135.14,696.71,93793.67,-0.8881542697085365,-0.5864441083384744,-0.6034203227401242,40.73111676373317,137.22799999999998,137.39349999999996
135.14,135.58,135.14,135.54,245.83,33287.26,-0.8283052852349897,-0.6348163437177775,-0.3869778830344244,43.71700342486681,137.18379999999996,137.36839999999995
134.66,135.68,135.54,134.93,459.73,62078.43,-0.8206366474253741,-0.6719804044592969,-0.29731248593215454,40.37637319059612,137.128,137.33569999999997
134.34,135.06,134.93,134.49,433.29,58292.98,-0.8403761859229633,-0.7056595607520302,-0.26943325034186616,38.11397132885153,137.0664,137.29339999999996
134.0,134.6,134.49,134.43,479.26,64303.79,-0.8510510245074556,-0.7347378535031154,-0.2326263420086805,37.80290651171025,137.0032,137.24739999999997
134.32,134.98,134.43,134.61,111.73,15051.49,-0.8353569404980306,-0.7548616709020985,-0.160990539191864,39.40077021907648,136.93379999999996,137.20649999999995
134.47,135.06,134.61,134.66,402.48,54251.41,-0.8095526645305995,-0.7657998696277988,-0.08750558980560141,39.86293204963421,136.89399999999998,137.17109999999994
134.47,134.91,134.66,134.47,497.22,66983.89,-0.7952666629660143,-0.771693228295442,-0.04714686934114476,38.656459822303496,136.84439999999998,137.13429999999994
134.37,134.72,134.47,134.53,640.97,86285.45,-0.7702247339571215,-0.771399529427778,0.002349590941312929,39.28141954953751,136.7918,137.08499999999995
134.53,134.9,134.53,134.9,17.97,2420.96,-0.7123118296457847,-0.7595819894713794,0.09454031965118959,43.12917848268911,136.75599999999997,137.03409999999997
134.6,134.9,134.9,134.88,25.68,3460.48,-0.6604163994343821,-0.73974887146398,0.15866494405919584,42.970663157254634,136.718,136.98229999999995
134.79,135.4,134.88,135.0,2038.46,275347.37,-0.602658824203985,-0.7123308620119811,0.21934407561599234,44.29360591072503,136.6752,136.93699999999995
135.0,135.79,135.0,135.65,1167.23,158045.5,-0.49868740401831246,-0.6696021704132474,0.34182953278986994,50.93327716108144,136.64899999999997,136.90099999999995
135.3,136.13,135.65,135.37,1249.81,169808.95,-0.43388144912617577,-0.6224580261558331,0.3771531540593147,48.26457927078693,136.61639999999997,136.89569999999995
135.37,135.98,135.37,135.55,195.7,26536.69,-0.36380406054539094,-0.5707272330337447,0.4138463449767076,50.07554519994944,136.58419999999998,136.88129999999995
135.26,135.7,135.55,135.52,669.64,90711.3,-0.30714737079642873,-0.5180112605862816,0.42172777957970564,49.76289310088305,136.5838,136.86599999999996
